sigla_curso_ref,id_cadeira,nome_cadeira,ects,periodo,metodo_avaliacao,programa,num_alunos,docentes,url_curso
CT3C,3097835356553236,Métodos e Processos de Investigação,3.0,P3,Participação e envolvimento na aula: 20%  Proposta de investigação e apresentação do projeto: 30%  Revisão de literatura e paper de investigação: 50%,,0,Maria do Rosário Mauricio Ribeiro Macário,https://fenix.tecnico.ulisboa.pt/disciplinas/MPI/2025-2026/1-semestre
CT3C,3097835356553239,Comunicação de Ciência,3.0,P3,Aulas expositivas e aulas práticas; de desenvolvimento de projetos.  Os alunos serão avaliados i) pela qualidade científica e técnica do trabalho escrito e apresentação oral; ii) pela sua capacidade de síntese; e iii) pela discussão.,,21,Joana Lobo Antunes,https://fenix.tecnico.ulisboa.pt/disciplinas/CCien/2025-2026/1-semestre
CT3C,846035542882918,Engenharia para o Desenvolvimento Sustentável,3.0,P3,Os alunos terão de preparar uma apresentação oral (em Trabalho de Grupo - número de alunos por Grupo será definido no início das aulas) sobre um tema sugerido por eles e validado pelo  Professor Responsável pela UC. Os alunos serão avaliados i) pela qualidade científica e técnica da apresentação oral; ii) pela sua capacidade de síntese; e iii) pela discussão.,,0,Maria João Correia Colunas Pereira,https://fenix.tecnico.ulisboa.pt/disciplinas/EDS/2025-2026/1-semestre
MISE,564560566185935,Projeto (Ead),15.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/P2/2025-2026/1-semestre
MISE,564560566185934,Dissertação (Ead),30.0,2º Semestre,,,2,,https://fenix.tecnico.ulisboa.pt/disciplinas/D2/2025-2026/1-semestre
MISE,564560566185940,Controlo de Gestão (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/CG2/2025-2026/1-semestre
MISE,564560566185936,Metodologias de Investigação (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/MI2/2025-2026/1-semestre
MISE,564560566192762,Gestão de Plataformas Web (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/GPW10/2025-2026/2-semestre
MISE,564560566185939,Tecnologias da Informação e Comunicação Empresariais (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TICE2/2025-2026/1-semestre
MISE,564560566185942,Análise Formal de Redes Sociais,7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/AFRS2/2025-2026/1-semestre
MISE,564560566185933,Arquitetura Organizacional de Sistemas de Informação (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/AOSI5/2025-2026/1-semestre
MISE,564560566192770,Concepção Centrada no Utilizador (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/CCU10/2025-2026/2-semestre
MISE,564560566192769,Arquiteturas Tecnológicas Empresariais (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ATE10/2025-2026/2-semestre
MISE,564560566192766,Gestão de Projetos de Engenharia (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/GPE10/2025-2026/2-semestre
MISE,564560566192763,Dissertação (Ead),30.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/D10/2025-2026/2-semestre
MISE,564560566192765,Conceção de Objetos de Aprendizagem Organizacional (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/COAO10/2025-2026/2-semestre
MISE,564560566192771,Produção de Conteúdos Multimédia (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/PCM10/2025-2026/2-semestre
MISE,564560566185938,Usabilidade e Sistemas de Informação (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/USI2/2025-2026/1-semestre
MISE,564560566185941,Negócios Digitais (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ND2/2025-2026/1-semestre
MISE,564560566192764,Modelação de Sistemas de Informação (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/MSI10/2025-2026/2-semestre
MISE,564560566192768,Introdução às Bases de Dados (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/IBD10/2025-2026/2-semestre
MISE,564560566185937,Seminários de Informação e Sistemas Empresariais (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/SISE2/2025-2026/1-semestre
MISE,564560566185932,Introdução à Programação (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/IP2/2025-2026/1-semestre
MISE,564560566192767,Engenharia Económica (Ead),7.5,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/EE10/2025-2026/2-semestre
MFM,564560566185086,Bioestatística (Mfm),6.0,2º Semestre,,,0,Maria Helena Mouriño Silva Nunes,https://fenix.tecnico.ulisboa.pt/disciplinas/B2/2025-2026/1-semestre
MFM,564560566185774,Dosimetria e Blindagem das Radiações,6.0,P3,,,24,Salvatore di Maria | José Pedro Miragaia Trancoso Vaz | Ana Lúcia Vital Belchior,https://fenix.tecnico.ulisboa.pt/disciplinas/DBR112/2025-2026/1-semestre
MFM,564560566185776,Resíduos Radioativos,6.0,P3,,,9,Rosa Maria Salgueiro Marques | Maria Isabel Flausino de Paiva | Leonor Maria de Jesus Maria | Bruno José Cardoso Vieira,https://fenix.tecnico.ulisboa.pt/disciplinas/RRad112/2025-2026/1-semestre
MFM,564560566192115,Imuno-Oncologia,2.0,2º Semestre,,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/I10/2025-2026/2-semestre
MFM,564560566185092,Princípios em Biologia do Cancro,2.0,2º Semestre,,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/PBC2/2025-2026/1-semestre
MFM,564560566192102,Projeto de Instrumentação Médica,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/PIM10/2025-2026/2-semestre
MFM,564560566192113,Modelação e Simulação em Medicina,6.0,2º Semestre,,,2,,https://fenix.tecnico.ulisboa.pt/disciplinas/MSMed10/2025-2026/2-semestre
MFM,564560566192112,Simulação por Métodos de Monte Carlo em Física Médica,6.0,Semestral,,,12,José Joaquim Gonçalves Marques,https://fenix.tecnico.ulisboa.pt/disciplinas/SMMCFM10/2025-2026/2-semestre
MFM,564560566185095,Anatomofisiologia e Fundamentos de Oncologia,6.0,P3,,,20,Vasco Manuel Aranha da Conceição | Lia Pereira Lucas Neto,https://fenix.tecnico.ulisboa.pt/disciplinas/AFOnc2/2025-2026/1-semestre
MFM,564560566185093,Economia da Saúde (Mfm),2.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ES2/2025-2026/1-semestre
MFM,564560566185777,Sistemas e Técnicas de Detecção de Radiação,6.0,P3,A avalia&ccedil;&atilde;o da UC compreende tr&ecirc;s componentes:     Trabalho experimental: realiza&ccedil;&atilde;o&nbsp;de trabalhos experimentais ao longo do semestre; realizados em grupo; com um relat&oacute;rio. A nota desta componente corresponde &agrave; m&eacute;dia aritm&eacute;tica das notas dos trabalhos realizados. O valor m&iacute;nimo para aprova&ccedil;&atilde;o nesta componente &eacute; de 9;5 valores;   Testes parciais:&nbsp;quatro testes individuais; de 15 min de dura&ccedil;&atilde;o; realizados ao longo do semestre. Cada teste cobrir&aacute; s&oacute; uma parte da mat&eacute;ria lecionada;   Exame final:&nbsp;um exame individual; cobrindo toda a mat&eacute;ria.&nbsp;O valor m&iacute;nimo para aprova&ccedil;&atilde;o nesta componente &eacute; de 8;0 valores;  A nota final &eacute; o resultado ponderado das tr&ecirc;s componentes; com pesos relativos de; respetivamente; 50%; 20% e 30 %.,,18,Pedro Manuel da Cunha Catalão Pires dos Santos | Nuno Rombert Pinhão | Luís Manuel Cerqueira Lopes Alves | Rodrigo Clemente Velez Mateus | Norberto José Sobral Catarino,https://fenix.tecnico.ulisboa.pt/disciplinas/STDR112/2025-2026/1-semestre
MFM,564560566185089,Medicina Aeroespacial,2.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/MAer2/2025-2026/1-semestre
MFM,564560566192702,Técnicas Avançadas de Imagiologia,3.0,P3,A avalia&ccedil;&atilde;o &eacute; constitu&iacute;da por tr&ecirc;s componente obrigat&oacute;rias:&nbsp; Exame (49%); e duas componentes de avalia&ccedil;&atilde;o cont&iacute;nua atrav&eacute;s da resposta a tr&ecirc;s fichas de 15 minutos (MAP15) (6%) em semanas alternadas e por avalia&ccedil;&atilde;o a realizar em tr&ecirc;s sess&otilde;es laboratoriais (45%); tamb&eacute;m em semanas alternadas. A nota m&iacute;nima no exame &eacute; de 8;0 Valores.&nbsp;  F&oacute;rmula para apuramento da nota final: NF = 0;49*E + 0;06*MAP15 + 0;45*L,,17,Rita Homem de Gouveia Costanzo Nunes,https://fenix.tecnico.ulisboa.pt/disciplinas/TAIma10/2025-2026/2-semestre
MFM,564560566192109,Fundamentos de Radioterapia e Medicina Nuclear,6.0,Semestral,,,16,Pedro Miguel Dinis de Almeida | Brígida da Costa Ferreira,https://fenix.tecnico.ulisboa.pt/disciplinas/FRMN10/2025-2026/2-semestre
MFM,564560566185098,Engenharia da Medida e Padrões,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/EMPad2/2025-2026/1-semestre
MFM,564560566185101,Seminários em Física Médica,6.0,2º Semestre,,,7,Vasco Manuel Aranha da Conceição,https://fenix.tecnico.ulisboa.pt/disciplinas/SFM2/2025-2026/1-semestre
MFM,1971935449712479,Sistemas de Saúde,6.0,P3,A avaliação é feita através de dois trabalhos de grupo; de dois trabalhos individuais; e de um exame individual. Nos dois trabalhos de grupo os alunos farão um trabalho num tópico com referência ao sistema de saúde português (preparando um relatório e fazendo uma apresentação em aula); e construirão modelos para apoiar a gestão clínica e em saúde num conjunto de problemas (com implementação de modelos e em software adequado). Nos dois trabalhos individuais os alunos efetuarão pequenos ensaios críticos e/ou participação em jogos de simulação relacionados com desafios de sistemas de saúde. Os alunos serão adicionalmente avaliados num exame.  Componentes de avaliação:  •	Trabalho de grupo 1: 25%  •	Trabalho de grupo 2: 15%  •	Ensaio 1: 7;5%  •	Ensaio ou jogo 2: 7;5%  •	Exame: 45%,,149,Dario Del Cuore | Mário Jorge Costa Gaspar da Silva | Paulo Jorge de Morais Zamith Nicola | Eduardo Polena Pacheco Araújo Costa | Mónica Duarte Correia de Oliveira | Ana Catarina Lopes Vieira Godinho de Matos,https://fenix.tecnico.ulisboa.pt/disciplinas/SSau/2025-2026/1-semestre
MFM,564560566192100,Medicina Aeroespacial,2.0,2º Semestre,,,2,,https://fenix.tecnico.ulisboa.pt/disciplinas/MAer10/2025-2026/2-semestre
MFM,564560566192106,Tecnologias Nucleares e da Física de Partículas,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TNFPar10/2025-2026/2-semestre
MFM,564560566185102,Análise de Dados em Saúde,6.0,2º Semestre,,,1,Maria Helena Mouriño Silva Nunes,https://fenix.tecnico.ulisboa.pt/disciplinas/ADS2/2025-2026/1-semestre
MFM,564560566192111,Biofísica,6.0,2º Semestre,,,0,Maria Teresa Ferreira Marques Pinheiro | Ana Lúcia Vital Belchior,https://fenix.tecnico.ulisboa.pt/disciplinas/Biof10/2025-2026/2-semestre
MFM,564560566185772,Efeitos Biológicos das Radiações,6.0,P3,,,22,Octávia Gabriela Da Silva Viegas Nené Monteiro Gil | Maria Teresa Ferreira Marques Pinheiro | Miguel Nobre Parreira Cacho Teixeira,https://fenix.tecnico.ulisboa.pt/disciplinas/EBR112/2025-2026/1-semestre
MFM,564560566192103,Economia da Saúde (Mfm),2.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ES10/2025-2026/2-semestre
MFM,564560566185105,Projeto em Física Médica,6.0,2º Semestre,Os elementos de avalia&ccedil;&atilde;o da UC Projeto em F&iacute;sica M&eacute;dica consistem numa monografia (m&aacute;ximo&nbsp;de 20-30 p&aacute;ginas) sobre o t&oacute;pico escolhido e num semin&aacute;rio dedicado a este t&oacute;pico.,,7,Vasco Manuel Aranha da Conceição | Brígida da Costa Ferreira | José Joaquim Gonçalves Marques,https://fenix.tecnico.ulisboa.pt/disciplinas/PFMed2/2025-2026/1-semestre
MFM,564560566185107,Bioeletricidade e Eletrofisiologia,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/BEle2/2025-2026/1-semestre
MFM,564560566185096,Técnicas Avançadas em Diagnóstico e Terapia,6.0,P3,,,6,Vasco Manuel Aranha da Conceição | Ana Margarida Pires de Almeida Mota Fernandes | Brígida da Costa Ferreira,https://fenix.tecnico.ulisboa.pt/disciplinas/TADT2/2025-2026/1-semestre
MFM,564560566192215,Modelos de Apoio à Decisão,6.0,P4,,,52,João Carlos da Cruz Lourenço,https://fenix.tecnico.ulisboa.pt/disciplinas/MADec3610/2025-2026/2-semestre
MFM,564560566192104,Dispositivos Médicos,6.0,Semestral,,,12,Nuno Miguel de Pinto Lobo e Matela | Mariana Antunes de Oliveira,https://fenix.tecnico.ulisboa.pt/disciplinas/DMed10/2025-2026/2-semestre
MFM,564560566192108,Oncologia Torácica,2.0,2º Semestre,,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/OTor10/2025-2026/2-semestre
MFM,564560566185088,Bioinformática e Análise de Dados,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/BAD2/2025-2026/1-semestre
MFM,564560566185765,Metrologia das Radiações Ionizantes na Saúde e Indústria,3.0,P3,,,10,Mário João Capucho dos Reis | Margarida Isabel Camacho Caldeira,https://fenix.tecnico.ulisboa.pt/disciplinas/MRISI112/2025-2026/1-semestre
MFM,564560566185094,Tendências e Desafios da Física Médica,3.0,P3,,,0,Andreas Kling | Ana Cristina Fidalgo Palma Fernandes,https://fenix.tecnico.ulisboa.pt/disciplinas/TDFM2/2025-2026/1-semestre
MFM,564560566192101,Laboratório Avançado de Processamento de Sinal e Imagem,6.0,Semestral,,,13,Daniela Marques Godinho | Alexandre da Rocha Freire de Andrade,https://fenix.tecnico.ulisboa.pt/disciplinas/LAPSI10/2025-2026/2-semestre
MFM,564560566185100,Fundamentos de Física Médica em Diagnóstico e Terapia,6.0,P3,,,17,Ana Margarida Pires de Almeida Mota Fernandes | Brígida da Costa Ferreira,https://fenix.tecnico.ulisboa.pt/disciplinas/FFMDT2/2025-2026/1-semestre
MFM,564560566192107,Do Ensaio Clínico ao Acesso Terapêutico,2.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ECAT10/2025-2026/2-semestre
MFM,564560566192105,Dissertação de Mestrado em Física Médica,30.0,2º Semestre,,,6,,https://fenix.tecnico.ulisboa.pt/disciplinas/DMFM10/2025-2026/2-semestre
MFM,564560566192662,Proteção Radiológica e Dosimetria em Radiologia e Medicina Nuclear,6.0,Semestral,,,17,José Pedro Miragaia Trancoso Vaz | Maria Teresa Frangão Rézio | Maria de Lurdes Barrela Patrício Gano,https://fenix.tecnico.ulisboa.pt/disciplinas/PRDRMN610/2025-2026/2-semestre
MFM,564560566185087,Radioquímica,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/Rad2/2025-2026/1-semestre
MFM,564560566185106,Ótica Aplicada e Lasers,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/OAL2/2025-2026/1-semestre
MFM,564560566185097,Do Ensaio Clínico ao Acesso Terapêutico,2.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ECAT2/2025-2026/1-semestre
MFM,564560566192114,Tecnologias de Informação e Decisão Biomédica,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TIS10/2025-2026/2-semestre
MFM,564560566185104,Aprendizagem Automática - Mfm,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/AA2/2025-2026/1-semestre
MFM,564560566185099,Oncologia Torácica,2.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/OTor2/2025-2026/1-semestre
MFM,564560566192110,Instrumentação e Aquisição de Biossinais,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/IAB10/2025-2026/2-semestre
MFM,564560566185091,Risco e Segurança Radiológica em Aplicações Médicas,3.0,P3,,,8,Andreas Kling | Ana Cristina Fidalgo Palma Fernandes,https://fenix.tecnico.ulisboa.pt/disciplinas/RSRAM2/2025-2026/1-semestre
MPSR,564560566185774,Dosimetria e Blindagem das Radiações,6.0,P3,,,24,Salvatore di Maria | José Pedro Miragaia Trancoso Vaz | Ana Lúcia Vital Belchior,https://fenix.tecnico.ulisboa.pt/disciplinas/DBR112/2025-2026/1-semestre
MPSR,564560566185776,Resíduos Radioativos,6.0,P3,,,9,Rosa Maria Salgueiro Marques | Maria Isabel Flausino de Paiva | Leonor Maria de Jesus Maria | Bruno José Cardoso Vieira,https://fenix.tecnico.ulisboa.pt/disciplinas/RRad112/2025-2026/1-semestre
